
begin to compute gravity matrix
computing 6997-th point: lon=100.033305 lat=23.690768
computing 9408-th point: lon=100.933298 lat=25.217404
computing 2302-th point: lon=98.333298 lat=25.482873
computing 4559-th point: lon=99.166704 lat=26.080365
computing 6998-th point: lon=100.033305 lat=23.657614
computing 9409-th point: lon=100.933298 lat=25.184148
computing 2303-th point: lon=98.333298 lat=25.449713
computing 4560-th point: lon=99.166704 lat=26.047204
computing 6999-th point: lon=100.033305 lat=23.624468
computing 9410-th point: lon=100.933298 lat=25.150987
computing 2304-th point: lon=98.333298 lat=25.416552
computing 4561-th point: lon=99.166704 lat=26.014043
computing 7000-th point: lon=100.033305 lat=23.591218
computing 9411-th point: lon=100.933298 lat=25.117834
computing 2305-th point: lon=98.333298 lat=25.383296
computing 4562-th point: lon=99.166704 lat=25.980780
computing 7001-th point: lon=100.033305 lat=23.558078
computing 9412-th point: lon=100.933298 lat=25.084578
computing 2306-th point: lon=98.333298 lat=25.350135
computing 4563-th point: lon=99.166704 lat=25.947620
computing 7002-th point: lon=100.033305 lat=23.524924
computing 9413-th point: lon=100.933298 lat=25.051417
computing 2307-th point: lon=98.333298 lat=25.316975
computing 4564-th point: lon=99.166704 lat=25.914459
computing 7003-th point: lon=100.033305 lat=23.491682
computing 9414-th point: lon=100.933298 lat=25.018263
computing 2308-th point: lon=98.333298 lat=25.283719
computing 4565-th point: lon=99.166704 lat=25.881196
computing 7004-th point: lon=100.033305 lat=23.458535
computing 9415-th point: lon=100.933298 lat=24.985007
computing 2309-th point: lon=98.333298 lat=25.250558
computing 4566-th point: lon=99.166704 lat=25.848036
computing 7005-th point: lon=100.033305 lat=23.425381
computing 9416-th point: lon=100.933298 lat=24.951853
computing 2310-th point: lon=98.333298 lat=25.217404
computing 4567-th point: lon=99.166704 lat=25.814868
computing 7006-th point: lon=100.033305 lat=23.392139
computing 2311-th point: lon=98.333298 lat=25.184148
computing 9417-th point: lon=100.933298 lat=24.918693
computing 4568-th point: lon=99.166704 lat=25.781612
computing 7007-th point: lon=100.033305 lat=23.358992
computing 2312-th point: lon=98.333298 lat=25.150987
computing 7008-th point: lon=100.066704 lat=26.345977
computing 2313-th point: lon=98.333298 lat=25.117834
computing 4569-th point: lon=99.166704 lat=25.748451
computing 7009-th point: lon=100.066704 lat=26.312809
computing 9418-th point: lon=100.933298 lat=24.885437
computing 2314-th point: lon=98.333298 lat=25.084578
computing 4570-th point: lon=99.166704 lat=25.715291
computing 7010-th point: lon=100.066704 lat=26.279546
computing 9419-th point: lon=100.933298 lat=24.852283
computing 2315-th point: lon=98.333298 lat=25.051417
computing 4571-th point: lon=99.166704 lat=25.682028
computing 7011-th point: lon=100.066704 lat=26.246386
computing 9420-th point: lon=100.933298 lat=24.819129
computing 2316-th point: lon=98.333298 lat=25.018263
computing 4572-th point: lon=99.166704 lat=25.648867
computing 9421-th point: lon=100.933298 lat=24.785873
computing 7012-th point: lon=100.066704 lat=26.213219
computing 2317-th point: lon=98.333298 lat=24.985007
computing 4573-th point: lon=99.166704 lat=25.615707
computing 9422-th point: lon=100.933298 lat=24.752719
computing 7013-th point: lon=100.066704 lat=26.179955
computing 4574-th point: lon=99.166704 lat=25.582451
computing 2318-th point: lon=98.333298 lat=24.951853
computing 9423-th point: lon=100.933298 lat=24.719565
computing 4575-th point: lon=99.166704 lat=25.549290
computing 7014-th point: lon=100.066704 lat=26.146795
computing 9424-th point: lon=100.933298 lat=24.686309
computing 4576-th point: lon=99.166704 lat=25.516129
computing 2319-th point: lon=98.333298 lat=24.918693
computing 9425-th point: lon=100.933298 lat=24.653155
computing 7015-th point: lon=100.066704 lat=26.113634
computing 4577-th point: lon=99.166704 lat=25.482873
computing 2320-th point: lon=98.333298 lat=24.885437
computing 9426-th point: lon=100.933298 lat=24.620002
computing 7016-th point: lon=100.066704 lat=26.080365
computing 4578-th point: lon=99.166704 lat=25.449713
computing 9427-th point: lon=100.933298 lat=24.586746
computing 2321-th point: lon=98.333298 lat=24.852283
computing 7017-th point: lon=100.066704 lat=26.047204
computing 9428-th point: lon=100.933298 lat=24.553592
computing 4579-th point: lon=99.166704 lat=25.416552
computing 2322-th point: lon=98.333298 lat=24.819129
computing 7018-th point: lon=100.066704 lat=26.014043
computing 9429-th point: lon=100.933298 lat=24.520438
computing 4580-th point: lon=99.166704 lat=25.383296
computing 2323-th point: lon=98.333298 lat=24.785873
computing 7019-th point: lon=100.066704 lat=25.980780
computing 4581-th point: lon=99.166704 lat=25.350135
computing 2324-th point: lon=98.333298 lat=24.752719
computing 9430-th point: lon=100.933298 lat=24.487189
computing 7020-th point: lon=100.066704 lat=25.947620
computing 4582-th point: lon=99.166704 lat=25.316975
computing 9431-th point: lon=100.933298 lat=24.454035
computing 2325-th point: lon=98.333298 lat=24.719565
computing 7021-th point: lon=100.066704 lat=25.914459
computing 4583-th point: lon=99.166704 lat=25.283719
computing 9432-th point: lon=100.933298 lat=24.420881
computing 2326-th point: lon=98.333298 lat=24.686309
computing 7022-th point: lon=100.066704 lat=25.881196
computing 4584-th point: lon=99.166704 lat=25.250558
computing 9433-th point: lon=100.933298 lat=24.387625
computing 2327-th point: lon=98.333298 lat=24.653155
computing 7023-th point: lon=100.066704 lat=25.848036
computing 9434-th point: lon=100.933298 lat=24.354478
computing 2328-th point: lon=98.333298 lat=24.620002
computing 4585-th point: lon=99.166704 lat=25.217404
computing 7024-th point: lon=100.066704 lat=25.814868
computing 9435-th point: lon=100.933298 lat=24.321324
computing 2329-th point: lon=98.333298 lat=24.586746
computing 4586-th point: lon=99.166704 lat=25.184148
computing 7025-th point: lon=100.066704 lat=25.781612
computing 9436-th point: lon=100.933298 lat=24.288068
computing 2330-th point: lon=98.333298 lat=24.553592
computing 4587-th point: lon=99.166704 lat=25.150987
computing 7026-th point: lon=100.066704 lat=25.748451
computing 9437-th point: lon=100.933298 lat=24.254921
computing 2331-th point: lon=98.333298 lat=24.520438
computing 4588-th point: lon=99.166704 lat=25.117834
computing 7027-th point: lon=100.066704 lat=25.715291
computing 9438-th point: lon=100.933298 lat=24.221768
computing 4589-th point: lon=99.166704 lat=25.084578
computing 2332-th point: lon=98.333298 lat=24.487189
computing 7028-th point: lon=100.066704 lat=25.682028
computing 9439-th point: lon=100.933298 lat=24.188518
computing 4590-th point: lon=99.166704 lat=25.051417
computing 2333-th point: lon=98.333298 lat=24.454035
computing 7029-th point: lon=100.066704 lat=25.648867
computing 9440-th point: lon=100.933298 lat=24.155364
computing 4591-th point: lon=99.166704 lat=25.018263
computing 2334-th point: lon=98.333298 lat=24.420881
computing 7030-th point: lon=100.066704 lat=25.615707
computing 9441-th point: lon=100.933298 lat=24.122211
computing 2335-th point: lon=98.333298 lat=24.387625
computing 4592-th point: lon=99.166704 lat=24.985007
computing 7031-th point: lon=100.066704 lat=25.582451
computing 9442-th point: lon=100.933298 lat=24.088961
computing 2336-th point: lon=98.333298 lat=24.354478
computing 4593-th point: lon=99.166704 lat=24.951853
computing 7032-th point: lon=100.066704 lat=25.549290
computing 9443-th point: lon=100.933298 lat=24.055814
computing 2337-th point: lon=98.333298 lat=24.321324
computing 4594-th point: lon=99.166704 lat=24.918693
computing 7033-th point: lon=100.066704 lat=25.516129
computing 9444-th point: lon=100.933298 lat=24.022661
computing 2338-th point: lon=98.333298 lat=24.288068
computing 4595-th point: lon=99.166704 lat=24.885437
computing 7034-th point: lon=100.066704 lat=25.482873
computing 9445-th point: lon=100.933298 lat=23.989411
computing 2339-th point: lon=98.333298 lat=24.254921
computing 4596-th point: lon=99.166704 lat=24.852283
computing 7035-th point: lon=100.066704 lat=25.449713
computing 9446-th point: lon=100.933298 lat=23.956264
computing 2340-th point: lon=98.333298 lat=24.221768
computing 4597-th point: lon=99.166704 lat=24.819129
computing 7036-th point: lon=100.066704 lat=25.416552
computing 9447-th point: lon=100.933298 lat=23.923111
computing 2341-th point: lon=98.333298 lat=24.188518
computing 4598-th point: lon=99.166704 lat=24.785873
computing 7037-th point: lon=100.066704 lat=25.383296
computing 9448-th point: lon=100.933298 lat=23.889861
computing 2342-th point: lon=98.333298 lat=24.155364
computing 4599-th point: lon=99.166704 lat=24.752719
computing 7038-th point: lon=100.066704 lat=25.350135
computing 9449-th point: lon=100.933298 lat=23.856714
computing 2343-th point: lon=98.333298 lat=24.122211
computing 7039-th point: lon=100.066704 lat=25.316975
computing 9450-th point: lon=100.933298 lat=23.823561
computing 4600-th point: lon=99.166704 lat=24.719565
computing 2344-th point: lon=98.333298 lat=24.088961
computing 7040-th point: lon=100.066704 lat=25.283719
computing 9451-th point: lon=100.933298 lat=23.790311
computing 4601-th point: lon=99.166704 lat=24.686309
computing 2345-th point: lon=98.333298 lat=24.055814
computing 9452-th point: lon=100.933298 lat=23.757164
computing 7041-th point: lon=100.066704 lat=25.250558
computing 4602-th point: lon=99.166704 lat=24.653155
computing 2346-th point: lon=98.333298 lat=24.022661
computing 9453-th point: lon=100.933298 lat=23.724018
computing 4603-th point: lon=99.166704 lat=24.620002
computing 7042-th point: lon=100.066704 lat=25.217404
computing 2347-th point: lon=98.333298 lat=23.989411
computing 9454-th point: lon=100.933298 lat=23.690768
computing 4604-th point: lon=99.166704 lat=24.586746
computing 7043-th point: lon=100.066704 lat=25.184148
computing 2348-th point: lon=98.333298 lat=23.956264
computing 9455-th point: lon=100.933298 lat=23.657614
computing 4605-th point: lon=99.166704 lat=24.553592
computing 7044-th point: lon=100.066704 lat=25.150987
computing 2349-th point: lon=98.333298 lat=23.923111
computing 9456-th point: lon=100.933298 lat=23.624468
computing 4606-th point: lon=99.166704 lat=24.520438
computing 7045-th point: lon=100.066704 lat=25.117834
computing 2350-th point: lon=98.333298 lat=23.889861
computing 9457-th point: lon=100.933298 lat=23.591218
computing 7046-th point: lon=100.066704 lat=25.084578
computing 4607-th point: lon=99.166704 lat=24.487189
computing 2351-th point: lon=98.333298 lat=23.856714
computing 9458-th point: lon=100.933298 lat=23.558078
computing 7047-th point: lon=100.066704 lat=25.051417
computing 4608-th point: lon=99.166704 lat=24.454035
computing 2352-th point: lon=98.333298 lat=23.823561
computing 9459-th point: lon=100.933298 lat=23.524924
computing 7048-th point: lon=100.066704 lat=25.018263
computing 4609-th point: lon=99.166704 lat=24.420881
computing 2353-th point: lon=98.333298 lat=23.790311
computing 9460-th point: lon=100.933298 lat=23.491682
computing 7049-th point: lon=100.066704 lat=24.985007
computing 4610-th point: lon=99.166704 lat=24.387625
computing 2354-th point: lon=98.333298 lat=23.757164
computing 7050-th point: lon=100.066704 lat=24.951853
computing 4611-th point: lon=99.166704 lat=24.354478
computing 2355-th point: lon=98.333298 lat=23.724018
computing 9461-th point: lon=100.933298 lat=23.458535
computing 2356-th point: lon=98.333298 lat=23.690768
computing 7051-th point: lon=100.066704 lat=24.918693
computing 4612-th point: lon=99.166704 lat=24.321324
computing 2357-th point: lon=98.333298 lat=23.657614
computing 9462-th point: lon=100.933298 lat=23.425381
computing 4613-th point: lon=99.166704 lat=24.288068
computing 7052-th point: lon=100.066704 lat=24.885437
computing 2358-th point: lon=98.333298 lat=23.624468
computing 9463-th point: lon=100.933298 lat=23.392139
computing 4614-th point: lon=99.166704 lat=24.254921
computing 7053-th point: lon=100.066704 lat=24.852283
computing 2359-th point: lon=98.333298 lat=23.591218
computing 9464-th point: lon=100.933298 lat=23.358992
computing 7054-th point: lon=100.066704 lat=24.819129
computing 4615-th point: lon=99.166704 lat=24.221768
computing 2360-th point: lon=98.333298 lat=23.558078
computing 9465-th point: lon=100.966698 lat=26.345977
computing 7055-th point: lon=100.066704 lat=24.785873
computing 9466-th point: lon=100.966698 lat=26.312809
computing 2361-th point: lon=98.333298 lat=23.524924
computing 4616-th point: lon=99.166704 lat=24.188518
computing 7056-th point: lon=100.066704 lat=24.752719
computing 9467-th point: lon=100.966698 lat=26.279546
computing 4617-th point: lon=99.166704 lat=24.155364
computing 2362-th point: lon=98.333298 lat=23.491682
computing 9468-th point: lon=100.966698 lat=26.246386
computing 7057-th point: lon=100.066704 lat=24.719565
computing 4618-th point: lon=99.166704 lat=24.122211
computing 2363-th point: lon=98.333298 lat=23.458535
computing 9469-th point: lon=100.966698 lat=26.213219
computing 7058-th point: lon=100.066704 lat=24.686309
computing 4619-th point: lon=99.166704 lat=24.088961
computing 2364-th point: lon=98.333298 lat=23.425381
computing 9470-th point: lon=100.966698 lat=26.179955
computing 4620-th point: lon=99.166704 lat=24.055814
computing 7059-th point: lon=100.066704 lat=24.653155
computing 2365-th point: lon=98.333298 lat=23.392139
computing 9471-th point: lon=100.966698 lat=26.146795
computing 4621-th point: lon=99.166704 lat=24.022661
computing 7060-th point: lon=100.066704 lat=24.620002
computing 2366-th point: lon=98.333298 lat=23.358992
computing 9472-th point: lon=100.966698 lat=26.113634
computing 7061-th point: lon=100.066704 lat=24.586746
computing 4622-th point: lon=99.166704 lat=23.989411
computing 9473-th point: lon=100.966698 lat=26.080365
computing 2367-th point: lon=98.366697 lat=26.345977
computing 7062-th point: lon=100.066704 lat=24.553592
computing 4623-th point: lon=99.166704 lat=23.956264
computing 9474-th point: lon=100.966698 lat=26.047204
computing 7063-th point: lon=100.066704 lat=24.520438
computing 2368-th point: lon=98.366697 lat=26.312809
computing 4624-th point: lon=99.166704 lat=23.923111
computing 9475-th point: lon=100.966698 lat=26.014043
computing 7064-th point: lon=100.066704 lat=24.487189
computing 4625-th point: lon=99.166704 lat=23.889861
computing 9476-th point: lon=100.966698 lat=25.980780
computing 2369-th point: lon=98.366697 lat=26.279546
computing 7065-th point: lon=100.066704 lat=24.454035
computing 4626-th point: lon=99.166704 lat=23.856714
computing 9477-th point: lon=100.966698 lat=25.947620
computing 7066-th point: lon=100.066704 lat=24.420881
computing 4627-th point: lon=99.166704 lat=23.823561
computing 9478-th point: lon=100.966698 lat=25.914459
computing 2370-th point: lon=98.366697 lat=26.246386
computing 7067-th point: lon=100.066704 lat=24.387625
computing 9479-th point: lon=100.966698 lat=25.881196
computing 4628-th point: lon=99.166704 lat=23.790311
